path,emotion
../data\Actor_08\03-01-08-01-02-01-08.wav,surprised
../data\Actor_08\03-01-08-01-02-02-08.wav,surprised
../data\Actor_08\03-01-08-02-01-01-08.wav,surprised
../data\Actor_08\03-01-08-02-01-02-08.wav,surprised
../data\Actor_08\03-01-08-02-02-01-08.wav,surprised
../data\Actor_08\03-01-08-02-02-02-08.wav,surprised
../data\Actor_09\03-01-01-01-01-01-09.wav,neutral
../data\Actor_09\03-01-01-01-01-02-09.wav,neutral
../data\Actor_09\03-01-01-01-02-01-09.wav,neutral
../data\Actor_09\03-01-01-01-02-02-09.wav,neutral
../data\Actor_09\03-01-02-01-01-01-09.wav,calm
../data\Actor_09\03-01-02-01-01-02-09.wav,calm
../data\Actor_09\03-01-02-01-02-01-09.wav,calm
../data\Actor_09\03-01-02-01-02-02-09.wav,calm
../data\Actor_09\03-01-02-02-01-01-09.wav,calm
../data\Actor_09\03-01-02-02-01-02-09.wav,calm
../data\Actor_09\03-01-02-02-02-01-09.wav,calm
../data\Actor_09\03-01-02-02-02-02-09.wav,calm
../data\Actor_09\03-01-03-01-01-01-09.wav,happy
../data\Actor_09\03-01-03-01-01-02-09.wav,happy
../data\Actor_09\03-01-03-01-02-01-09.wav,happy
../data\Actor_09\03-01-03-01-02-02-09.wav,happy
../data\Actor_09\03-01-03-02-01-01-09.wav,happy
../data\Actor_09\03-01-03-02-01-02-09.wav,happy
../data\Actor_09\03-01-03-02-02-01-09.wav,happy
../data\Actor_09\03-01-03-02-02-02-09.wav,happy
../data\Actor_09\03-01-04-01-01-01-09.wav,sad
../data\Actor_09\03-01-04-01-01-02-09.wav,sad
../data\Actor_09\03-01-04-01-02-01-09.wav,sad
../data\Actor_09\03-01-04-01-02-02-09.wav,sad
../data\Actor_09\03-01-04-02-01-01-09.wav,sad
../data\Actor_09\03-01-04-02-01-02-09.wav,sad
../data\Actor_09\03-01-04-02-02-01-09.wav,sad
../data\Actor_09\03-01-04-02-02-02-09.wav,sad
../data\Actor_09\03-01-05-01-01-01-09.wav,angry
../data\Actor_09\03-01-05-01-01-02-09.wav,angry
../data\Actor_09\03-01-05-01-02-01-09.wav,angry
../data\Actor_09\03-01-05-01-02-02-09.wav,angry
../data\Actor_09\03-01-05-02-01-01-09.wav,angry
../data\Actor_09\03-01-05-02-01-02-09.wav,angry
../data\Actor_09\03-01-05-02-02-01-09.wav,angry
../data\Actor_09\03-01-05-02-02-02-09.wav,angry
../data\Actor_09\03-01-06-01-01-01-09.wav,fearful
../data\Actor_09\03-01-06-01-01-02-09.wav,fearful
../data\Actor_09\03-01-06-01-02-01-09.wav,fearful
../data\Actor_09\03-01-06-01-02-02-09.wav,fearful
../data\Actor_09\03-01-06-02-01-01-09.wav,fearful
../data\Actor_09\03-01-06-02-01-02-09.wav,fearful
../data\Actor_09\03-01-06-02-02-01-09.wav,fearful
../data\Actor_09\03-01-06-02-02-02-09.wav,fearful
../data\Actor_09\03-01-07-01-01-01-09.wav,disgust
../data\Actor_09\03-01-07-01-01-02-09.wav,disgust
../data\Actor_09\03-01-07-01-02-01-09.wav,disgust
../data\Actor_09\03-01-07-01-02-02-09.wav,disgust
../data\Actor_09\03-01-07-02-01-01-09.wav,disgust
../data\Actor_09\03-01-07-02-01-02-09.wav,disgust
../data\Actor_09\03-01-07-02-02-01-09.wav,disgust
../data\Actor_09\03-01-07-02-02-02-09.wav,disgust
../data\Actor_09\03-01-08-01-01-01-09.wav,surprised
../data\Actor_09\03-01-08-01-01-02-09.wav,surprised
../data\Actor_09\03-01-08-01-02-01-09.wav,surprised
../data\Actor_09\03-01-08-01-02-02-09.wav,surprised
../data\Actor_09\03-01-08-02-01-01-09.wav,surprised
../data\Actor_09\03-01-08-02-01-02-09.wav,surprised
../data\Actor_09\03-01-08-02-02-01-09.wav,surprised
../data\Actor_09\03-01-08-02-02-02-09.wav,surprised
../data\Actor_10\03-01-01-01-01-01-10.wav,neutral
../data\Actor_10\03-01-01-01-01-02-10.wav,neutral
../data\Actor_10\03-01-01-01-02-01-10.wav,neutral
../data\Actor_10\03-01-01-01-02-02-10.wav,neutral
../data\Actor_10\03-01-02-01-01-01-10.wav,calm
../data\Actor_10\03-01-02-01-01-02-10.wav,calm
../data\Actor_10\03-01-02-01-02-01-10.wav,calm
../data\Actor_10\03-01-02-01-02-02-10.wav,calm
../data\Actor_10\03-01-02-02-01-01-10.wav,calm
../data\Actor_10\03-01-02-02-01-02-10.wav,calm
../data\Actor_10\03-01-02-02-02-01-10.wav,calm
../data\Actor_10\03-01-02-02-02-02-10.wav,calm
../data\Actor_10\03-01-03-01-01-01-10.wav,happy
../data\Actor_10\03-01-03-01-01-02-10.wav,happy
../data\Actor_10\03-01-03-01-02-01-10.wav,happy
../data\Actor_10\03-01-03-01-02-02-10.wav,happy
../data\Actor_10\03-01-03-02-01-01-10.wav,happy
../data\Actor_10\03-01-03-02-01-02-10.wav,happy
../data\Actor_10\03-01-03-02-02-01-10.wav,happy
../data\Actor_10\03-01-03-02-02-02-10.wav,happy
../data\Actor_10\03-01-04-01-01-01-10.wav,sad
../data\Actor_10\03-01-04-01-01-02-10.wav,sad
../data\Actor_10\03-01-04-01-02-01-10.wav,sad
../data\Actor_10\03-01-04-01-02-02-10.wav,sad
../data\Actor_10\03-01-04-02-01-01-10.wav,sad
../data\Actor_10\03-01-04-02-01-02-10.wav,sad
../data\Actor_10\03-01-04-02-02-01-10.wav,sad
../data\Actor_10\03-01-04-02-02-02-10.wav,sad
../data\Actor_10\03-01-05-01-01-01-10.wav,angry
../data\Actor_10\03-01-05-01-01-02-10.wav,angry
../data\Actor_10\03-01-05-01-02-01-10.wav,angry
../data\Actor_10\03-01-05-01-02-02-10.wav,angry
../data\Actor_10\03-01-05-02-01-01-10.wav,angry
../data\Actor_10\03-01-05-02-01-02-10.wav,angry
../data\Actor_10\03-01-05-02-02-01-10.wav,angry
../data\Actor_10\03-01-05-02-02-02-10.wav,angry
../data\Actor_10\03-01-06-01-01-01-10.wav,fearful
../data\Actor_10\03-01-06-01-01-02-10.wav,fearful
../data\Actor_10\03-01-06-01-02-01-10.wav,fearful
../data\Actor_10\03-01-06-01-02-02-10.wav,fearful
../data\Actor_10\03-01-06-02-01-01-10.wav,fearful
../data\Actor_10\03-01-06-02-01-02-10.wav,fearful
../data\Actor_10\03-01-06-02-02-01-10.wav,fearful
../data\Actor_10\03-01-06-02-02-02-10.wav,fearful
../data\Actor_10\03-01-07-01-01-01-10.wav,disgust
../data\Actor_10\03-01-07-01-01-02-10.wav,disgust
../data\Actor_10\03-01-07-01-02-01-10.wav,disgust
../data\Actor_10\03-01-07-01-02-02-10.wav,disgust
../data\Actor_10\03-01-07-02-01-01-10.wav,disgust
../data\Actor_10\03-01-07-02-01-02-10.wav,disgust
../data\Actor_10\03-01-07-02-02-01-10.wav,disgust
../data\Actor_10\03-01-07-02-02-02-10.wav,disgust
../data\Actor_10\03-01-08-01-01-01-10.wav,surprised
../data\Actor_10\03-01-08-01-01-02-10.wav,surprised
../data\Actor_10\03-01-08-01-02-01-10.wav,surprised
../data\Actor_10\03-01-08-01-02-02-10.wav,surprised
../data\Actor_10\03-01-08-02-01-01-10.wav,surprised
../data\Actor_10\03-01-08-02-01-02-10.wav,surprised
../data\Actor_10\03-01-08-02-02-01-10.wav,surprised
../data\Actor_10\03-01-08-02-02-02-10.wav,surprised
../data\Actor_11\03-01-01-01-01-01-11.wav,neutral
../data\Actor_11\03-01-01-01-01-02-11.wav,neutral
../data\Actor_11\03-01-01-01-02-01-11.wav,neutral
../data\Actor_11\03-01-01-01-02-02-11.wav,neutral
../data\Actor_11\03-01-02-01-01-01-11.wav,calm
../data\Actor_11\03-01-02-01-01-02-11.wav,calm
../data\Actor_11\03-01-02-01-02-01-11.wav,calm
../data\Actor_11\03-01-02-01-02-02-11.wav,calm
../data\Actor_11\03-01-02-02-01-01-11.wav,calm
../data\Actor_11\03-01-02-02-01-02-11.wav,calm
../data\Actor_11\03-01-02-02-02-01-11.wav,calm
../data\Actor_11\03-01-02-02-02-02-11.wav,calm
../data\Actor_11\03-01-03-01-01-01-11.wav,happy
../data\Actor_11\03-01-03-01-01-02-11.wav,happy
../data\Actor_11\03-01-03-01-02-01-11.wav,happy
../data\Actor_11\03-01-03-01-02-02-11.wav,happy
../data\Actor_11\03-01-03-02-01-01-11.wav,happy
../data\Actor_11\03-01-03-02-01-02-11.wav,happy
../data\Actor_11\03-01-03-02-02-01-11.wav,happy
../data\Actor_11\03-01-03-02-02-02-11.wav,happy
../data\Actor_11\03-01-04-01-01-01-11.wav,sad
../data\Actor_11\03-01-04-01-01-02-11.wav,sad
../data\Actor_11\03-01-04-01-02-01-11.wav,sad
../data\Actor_11\03-01-04-01-02-02-11.wav,sad
../data\Actor_11\03-01-04-02-01-01-11.wav,sad
../data\Actor_11\03-01-04-02-01-02-11.wav,sad
../data\Actor_11\03-01-04-02-02-01-11.wav,sad
../data\Actor_11\03-01-04-02-02-02-11.wav,sad
../data\Actor_11\03-01-05-01-01-01-11.wav,angry
../data\Actor_11\03-01-05-01-01-02-11.wav,angry
../data\Actor_11\03-01-05-01-02-01-11.wav,angry
../data\Actor_11\03-01-05-01-02-02-11.wav,angry
../data\Actor_11\03-01-05-02-01-01-11.wav,angry
../data\Actor_11\03-01-05-02-01-02-11.wav,angry
../data\Actor_11\03-01-05-02-02-01-11.wav,angry
../data\Actor_11\03-01-05-02-02-02-11.wav,angry
../data\Actor_11\03-01-06-01-01-01-11.wav,fearful
../data\Actor_11\03-01-06-01-01-02-11.wav,fearful
../data\Actor_11\03-01-06-01-02-01-11.wav,fearful
../data\Actor_11\03-01-06-01-02-02-11.wav,fearful
../data\Actor_11\03-01-06-02-01-01-11.wav,fearful
../data\Actor_11\03-01-06-02-01-02-11.wav,fearful
../data\Actor_11\03-01-06-02-02-01-11.wav,fearful
../data\Actor_11\03-01-06-02-02-02-11.wav,fearful
../data\Actor_11\03-01-07-01-01-01-11.wav,disgust
../data\Actor_11\03-01-07-01-01-02-11.wav,disgust
../data\Actor_11\03-01-07-01-02-01-11.wav,disgust
../data\Actor_11\03-01-07-01-02-02-11.wav,disgust
../data\Actor_11\03-01-07-02-01-01-11.wav,disgust
../data\Actor_11\03-01-07-02-01-02-11.wav,disgust
../data\Actor_11\03-01-07-02-02-01-11.wav,disgust
../data\Actor_11\03-01-07-02-02-02-11.wav,disgust
../data\Actor_11\03-01-08-01-01-01-11.wav,surprised
../data\Actor_11\03-01-08-01-01-02-11.wav,surprised
../data\Actor_11\03-01-08-01-02-01-11.wav,surprised
../data\Actor_11\03-01-08-01-02-02-11.wav,surprised
../data\Actor_11\03-01-08-02-01-01-11.wav,surprised
../data\Actor_11\03-01-08-02-01-02-11.wav,surprised
../data\Actor_11\03-01-08-02-02-01-11.wav,surprised
../data\Actor_11\03-01-08-02-02-02-11.wav,surprised
../data\Actor_12\03-01-01-01-01-01-12.wav,neutral
../data\Actor_12\03-01-01-01-01-02-12.wav,neutral
../data\Actor_12\03-01-01-01-02-01-12.wav,neutral
../data\Actor_12\03-01-01-01-02-02-12.wav,neutral
../data\Actor_12\03-01-02-01-01-01-12.wav,calm
../data\Actor_12\03-01-02-01-01-02-12.wav,calm
../data\Actor_12\03-01-02-01-02-01-12.wav,calm
../data\Actor_12\03-01-02-01-02-02-12.wav,calm
../data\Actor_12\03-01-02-02-01-01-12.wav,calm
../data\Actor_12\03-01-02-02-01-02-12.wav,calm
../data\Actor_12\03-01-02-02-02-01-12.wav,calm
../data\Actor_12\03-01-02-02-02-02-12.wav,calm
../data\Actor_12\03-01-03-01-01-01-12.wav,happy
../data\Actor_12\03-01-03-01-01-02-12.wav,happy
../data\Actor_12\03-01-03-01-02-01-12.wav,happy
../data\Actor_12\03-01-03-01-02-02-12.wav,happy
../data\Actor_12\03-01-03-02-01-01-12.wav,happy
../data\Actor_12\03-01-03-02-01-02-12.wav,happy
../data\Actor_12\03-01-03-02-02-01-12.wav,happy
../data\Actor_12\03-01-03-02-02-02-12.wav,happy
../data\Actor_12\03-01-04-01-01-01-12.wav,sad
../data\Actor_12\03-01-04-01-01-02-12.wav,sad
../data\Actor_12\03-01-04-01-02-01-12.wav,sad
../data\Actor_12\03-01-04-01-02-02-12.wav,sad
../data\Actor_12\03-01-04-02-01-01-12.wav,sad
../data\Actor_12\03-01-04-02-01-02-12.wav,sad
../data\Actor_12\03-01-04-02-02-01-12.wav,sad
../data\Actor_12\03-01-04-02-02-02-12.wav,sad
../data\Actor_12\03-01-05-01-01-01-12.wav,angry
../data\Actor_12\03-01-05-01-01-02-12.wav,angry
../data\Actor_12\03-01-05-01-02-01-12.wav,angry
../data\Actor_12\03-01-05-01-02-02-12.wav,angry
../data\Actor_12\03-01-05-02-01-01-12.wav,angry
../data\Actor_12\03-01-05-02-01-02-12.wav,angry
../data\Actor_12\03-01-05-02-02-01-12.wav,angry
../data\Actor_12\03-01-05-02-02-02-12.wav,angry
../data\Actor_12\03-01-06-01-01-01-12.wav,fearful
../data\Actor_12\03-01-06-01-01-02-12.wav,fearful
../data\Actor_12\03-01-06-01-02-01-12.wav,fearful
../data\Actor_12\03-01-06-01-02-02-12.wav,fearful
../data\Actor_12\03-01-06-02-01-01-12.wav,fearful
../data\Actor_12\03-01-06-02-01-02-12.wav,fearful
../data\Actor_12\03-01-06-02-02-01-12.wav,fearful
../data\Actor_12\03-01-06-02-02-02-12.wav,fearful
../data\Actor_12\03-01-07-01-01-01-12.wav,disgust
../data\Actor_12\03-01-07-01-01-02-12.wav,disgust
../data\Actor_12\03-01-07-01-02-01-12.wav,disgust
../data\Actor_12\03-01-07-01-02-02-12.wav,disgust
../data\Actor_12\03-01-07-02-01-01-12.wav,disgust
../data\Actor_12\03-01-07-02-01-02-12.wav,disgust
../data\Actor_12\03-01-07-02-02-01-12.wav,disgust
../data\Actor_12\03-01-07-02-02-02-12.wav,disgust
../data\Actor_12\03-01-08-01-01-01-12.wav,surprised
../data\Actor_12\03-01-08-01-01-02-12.wav,surprised
../data\Actor_12\03-01-08-01-02-01-12.wav,surprised
../data\Actor_12\03-01-08-01-02-02-12.wav,surprised
../data\Actor_12\03-01-08-02-01-01-12.wav,surprised
../data\Actor_12\03-01-08-02-01-02-12.wav,surprised
../data\Actor_12\03-01-08-02-02-01-12.wav,surprised
../data\Actor_12\03-01-08-02-02-02-12.wav,surprised
../data\Actor_13\03-01-01-01-01-01-13.wav,neutral
../data\Actor_13\03-01-01-01-01-02-13.wav,neutral
../data\Actor_13\03-01-01-01-02-01-13.wav,neutral
../data\Actor_13\03-01-01-01-02-02-13.wav,neutral
../data\Actor_13\03-01-02-01-01-01-13.wav,calm
../data\Actor_13\03-01-02-01-01-02-13.wav,calm
../data\Actor_13\03-01-02-01-02-01-13.wav,calm
../data\Actor_13\03-01-02-01-02-02-13.wav,calm
../data\Actor_13\03-01-02-02-01-01-13.wav,calm
../data\Actor_13\03-01-02-02-01-02-13.wav,calm
../data\Actor_13\03-01-02-02-02-01-13.wav,calm
../data\Actor_13\03-01-02-02-02-02-13.wav,calm
../data\Actor_13\03-01-03-01-01-01-13.wav,happy
../data\Actor_13\03-01-03-01-01-02-13.wav,happy
../data\Actor_13\03-01-03-01-02-01-13.wav,happy
../data\Actor_13\03-01-03-01-02-02-13.wav,happy
../data\Actor_13\03-01-03-02-01-01-13.wav,happy
../data\Actor_13\03-01-03-02-01-02-13.wav,happy
../data\Actor_13\03-01-03-02-02-01-13.wav,happy
../data\Actor_13\03-01-03-02-02-02-13.wav,happy
../data\Actor_13\03-01-04-01-01-01-13.wav,sad
../data\Actor_13\03-01-04-01-01-02-13.wav,sad
../data\Actor_13\03-01-04-01-02-01-13.wav,sad
../data\Actor_13\03-01-04-01-02-02-13.wav,sad
../data\Actor_13\03-01-04-02-01-01-13.wav,sad
../data\Actor_13\03-01-04-02-01-02-13.wav,sad
../data\Actor_13\03-01-04-02-02-01-13.wav,sad
../data\Actor_13\03-01-04-02-02-02-13.wav,sad
../data\Actor_13\03-01-05-01-01-01-13.wav,angry
../data\Actor_13\03-01-05-01-01-02-13.wav,angry
../data\Actor_13\03-01-05-01-02-01-13.wav,angry
../data\Actor_13\03-01-05-01-02-02-13.wav,angry
../data\Actor_13\03-01-05-02-01-01-13.wav,angry
../data\Actor_13\03-01-05-02-01-02-13.wav,angry
../data\Actor_13\03-01-05-02-02-01-13.wav,angry
../data\Actor_13\03-01-05-02-02-02-13.wav,angry
../data\Actor_13\03-01-06-01-01-01-13.wav,fearful
../data\Actor_13\03-01-06-01-01-02-13.wav,fearful
../data\Actor_13\03-01-06-01-02-01-13.wav,fearful
../data\Actor_13\03-01-06-01-02-02-13.wav,fearful
../data\Actor_13\03-01-06-02-01-01-13.wav,fearful
../data\Actor_13\03-01-06-02-01-02-13.wav,fearful
../data\Actor_13\03-01-06-02-02-01-13.wav,fearful
../data\Actor_13\03-01-06-02-02-02-13.wav,fearful
../data\Actor_13\03-01-07-01-01-01-13.wav,disgust
../data\Actor_13\03-01-07-01-01-02-13.wav,disgust
../data\Actor_13\03-01-07-01-02-01-13.wav,disgust
../data\Actor_13\03-01-07-01-02-02-13.wav,disgust
../data\Actor_13\03-01-07-02-01-01-13.wav,disgust
../data\Actor_13\03-01-07-02-01-02-13.wav,disgust
../data\Actor_13\03-01-07-02-02-01-13.wav,disgust
../data\Actor_13\03-01-07-02-02-02-13.wav,disgust
../data\Actor_13\03-01-08-01-01-01-13.wav,surprised
../data\Actor_13\03-01-08-01-01-02-13.wav,surprised
../data\Actor_13\03-01-08-01-02-01-13.wav,surprised
../data\Actor_13\03-01-08-01-02-02-13.wav,surprised
../data\Actor_13\03-01-08-02-01-01-13.wav,surprised
../data\Actor_13\03-01-08-02-01-02-13.wav,surprised
../data\Actor_13\03-01-08-02-02-01-13.wav,surprised
../data\Actor_13\03-01-08-02-02-02-13.wav,surprised
../data\Actor_14\03-01-01-01-01-01-14.wav,neutral
../data\Actor_14\03-01-01-01-01-02-14.wav,neutral
../data\Actor_14\03-01-01-01-02-01-14.wav,neutral
../data\Actor_14\03-01-01-01-02-02-14.wav,neutral
../data\Actor_14\03-01-02-01-01-01-14.wav,calm
../data\Actor_14\03-01-02-01-01-02-14.wav,calm
../data\Actor_14\03-01-02-01-02-01-14.wav,calm
../data\Actor_14\03-01-02-01-02-02-14.wav,calm
../data\Actor_14\03-01-02-02-01-01-14.wav,calm
../data\Actor_14\03-01-02-02-01-02-14.wav,calm
../data\Actor_14\03-01-02-02-02-01-14.wav,calm
../data\Actor_14\03-01-02-02-02-02-14.wav,calm
../data\Actor_14\03-01-03-01-01-01-14.wav,happy
../data\Actor_14\03-01-03-01-01-02-14.wav,happy
../data\Actor_14\03-01-03-01-02-01-14.wav,happy
../data\Actor_14\03-01-03-01-02-02-14.wav,happy
../data\Actor_14\03-01-03-02-01-01-14.wav,happy
../data\Actor_14\03-01-03-02-01-02-14.wav,happy
../data\Actor_14\03-01-03-02-02-01-14.wav,happy
../data\Actor_14\03-01-03-02-02-02-14.wav,happy
../data\Actor_14\03-01-04-01-01-01-14.wav,sad
../data\Actor_14\03-01-04-01-01-02-14.wav,sad
../data\Actor_14\03-01-04-01-02-01-14.wav,sad
../data\Actor_14\03-01-04-01-02-02-14.wav,sad
../data\Actor_14\03-01-04-02-01-01-14.wav,sad
../data\Actor_14\03-01-04-02-01-02-14.wav,sad
../data\Actor_14\03-01-04-02-02-01-14.wav,sad
../data\Actor_14\03-01-04-02-02-02-14.wav,sad
../data\Actor_14\03-01-05-01-01-01-14.wav,angry
../data\Actor_14\03-01-05-01-01-02-14.wav,angry
../data\Actor_14\03-01-05-01-02-01-14.wav,angry
../data\Actor_14\03-01-05-01-02-02-14.wav,angry
../data\Actor_14\03-01-05-02-01-01-14.wav,angry
../data\Actor_14\03-01-05-02-01-02-14.wav,angry
../data\Actor_14\03-01-05-02-02-01-14.wav,angry
../data\Actor_14\03-01-05-02-02-02-14.wav,angry
../data\Actor_14\03-01-06-01-01-01-14.wav,fearful
../data\Actor_14\03-01-06-01-01-02-14.wav,fearful
../data\Actor_14\03-01-06-01-02-01-14.wav,fearful
../data\Actor_14\03-01-06-01-02-02-14.wav,fearful
../data\Actor_14\03-01-06-02-01-01-14.wav,fearful
../data\Actor_14\03-01-06-02-01-02-14.wav,fearful
../data\Actor_14\03-01-06-02-02-01-14.wav,fearful
../data\Actor_14\03-01-06-02-02-02-14.wav,fearful
../data\Actor_14\03-01-07-01-01-01-14.wav,disgust
../data\Actor_14\03-01-07-01-01-02-14.wav,disgust
../data\Actor_14\03-01-07-01-02-01-14.wav,disgust
../data\Actor_14\03-01-07-01-02-02-14.wav,disgust
../data\Actor_14\03-01-07-02-01-01-14.wav,disgust
../data\Actor_14\03-01-07-02-01-02-14.wav,disgust
../data\Actor_14\03-01-07-02-02-01-14.wav,disgust
../data\Actor_14\03-01-07-02-02-02-14.wav,disgust
../data\Actor_14\03-01-08-01-01-01-14.wav,surprised
../data\Actor_14\03-01-08-01-01-02-14.wav,surprised
../data\Actor_14\03-01-08-01-02-01-14.wav,surprised
../data\Actor_14\03-01-08-01-02-02-14.wav,surprised
../data\Actor_14\03-01-08-02-01-01-14.wav,surprised
../data\Actor_14\03-01-08-02-01-02-14.wav,surprised
../data\Actor_14\03-01-08-02-02-01-14.wav,surprised
../data\Actor_14\03-01-08-02-02-02-14.wav,surprised
../data\Actor_15\03-01-01-01-01-01-15.wav,neutral
../data\Actor_15\03-01-01-01-01-02-15.wav,neutral
../data\Actor_15\03-01-01-01-02-01-15.wav,neutral
../data\Actor_15\03-01-01-01-02-02-15.wav,neutral
../data\Actor_15\03-01-02-01-01-01-15.wav,calm
../data\Actor_15\03-01-02-01-01-02-15.wav,calm
../data\Actor_15\03-01-02-01-02-01-15.wav,calm
../data\Actor_15\03-01-02-01-02-02-15.wav,calm
../data\Actor_15\03-01-02-02-01-01-15.wav,calm
../data\Actor_15\03-01-02-02-01-02-15.wav,calm
../data\Actor_15\03-01-02-02-02-01-15.wav,calm
../data\Actor_15\03-01-02-02-02-02-15.wav,calm
../data\Actor_15\03-01-03-01-01-01-15.wav,happy
../data\Actor_15\03-01-03-01-01-02-15.wav,happy
../data\Actor_15\03-01-03-01-02-01-15.wav,happy
../data\Actor_15\03-01-03-01-02-02-15.wav,happy
../data\Actor_15\03-01-03-02-01-01-15.wav,happy
../data\Actor_15\03-01-03-02-01-02-15.wav,happy
../data\Actor_15\03-01-03-02-02-01-15.wav,happy
../data\Actor_15\03-01-03-02-02-02-15.wav,happy
../data\Actor_15\03-01-04-01-01-01-15.wav,sad
../data\Actor_15\03-01-04-01-01-02-15.wav,sad
../data\Actor_15\03-01-04-01-02-01-15.wav,sad
../data\Actor_15\03-01-04-01-02-02-15.wav,sad
../data\Actor_15\03-01-04-02-01-01-15.wav,sad
../data\Actor_15\03-01-04-02-01-02-15.wav,sad
../data\Actor_15\03-01-04-02-02-01-15.wav,sad
../data\Actor_15\03-01-04-02-02-02-15.wav,sad
../data\Actor_15\03-01-05-01-01-01-15.wav,angry
../data\Actor_15\03-01-05-01-01-02-15.wav,angry
../data\Actor_15\03-01-05-01-02-01-15.wav,angry
../data\Actor_15\03-01-05-01-02-02-15.wav,angry
../data\Actor_15\03-01-05-02-01-01-15.wav,angry
../data\Actor_15\03-01-05-02-01-02-15.wav,angry
../data\Actor_15\03-01-05-02-02-01-15.wav,angry
../data\Actor_15\03-01-05-02-02-02-15.wav,angry
../data\Actor_15\03-01-06-01-01-01-15.wav,fearful
../data\Actor_15\03-01-06-01-01-02-15.wav,fearful
../data\Actor_15\03-01-06-01-02-01-15.wav,fearful
../data\Actor_15\03-01-06-01-02-02-15.wav,fearful
../data\Actor_15\03-01-06-02-01-01-15.wav,fearful
../data\Actor_15\03-01-06-02-01-02-15.wav,fearful
../data\Actor_15\03-01-06-02-02-01-15.wav,fearful
../data\Actor_15\03-01-06-02-02-02-15.wav,fearful
../data\Actor_15\03-01-07-01-01-01-15.wav,disgust
../data\Actor_15\03-01-07-01-01-02-15.wav,disgust
../data\Actor_15\03-01-07-01-02-01-15.wav,disgust
../data\Actor_15\03-01-07-01-02-02-15.wav,disgust
../data\Actor_15\03-01-07-02-01-01-15.wav,disgust
../data\Actor_15\03-01-07-02-01-02-15.wav,disgust
../data\Actor_15\03-01-07-02-02-01-15.wav,disgust
../data\Actor_15\03-01-07-02-02-02-15.wav,disgust
../data\Actor_15\03-01-08-01-01-01-15.wav,surprised
../data\Actor_15\03-01-08-01-01-02-15.wav,surprised
../data\Actor_15\03-01-08-01-02-01-15.wav,surprised
../data\Actor_15\03-01-08-01-02-02-15.wav,surprised
../data\Actor_15\03-01-08-02-01-01-15.wav,surprised
../data\Actor_15\03-01-08-02-01-02-15.wav,surprised
../data\Actor_15\03-01-08-02-02-01-15.wav,surprised
../data\Actor_15\03-01-08-02-02-02-15.wav,surprised
../data\Actor_16\03-01-01-01-01-01-16.wav,neutral
../data\Actor_16\03-01-01-01-01-02-16.wav,neutral
../data\Actor_16\03-01-01-01-02-01-16.wav,neutral
../data\Actor_16\03-01-01-01-02-02-16.wav,neutral
../data\Actor_16\03-01-02-01-01-01-16.wav,calm
../data\Actor_16\03-01-02-01-01-02-16.wav,calm
../data\Actor_16\03-01-02-01-02-01-16.wav,calm
../data\Actor_16\03-01-02-01-02-02-16.wav,calm
../data\Actor_16\03-01-02-02-01-01-16.wav,calm
../data\Actor_16\03-01-02-02-01-02-16.wav,calm
../data\Actor_16\03-01-02-02-02-01-16.wav,calm
../data\Actor_16\03-01-02-02-02-02-16.wav,calm
../data\Actor_16\03-01-03-01-01-01-16.wav,happy
../data\Actor_16\03-01-03-01-01-02-16.wav,happy
../data\Actor_16\03-01-03-01-02-01-16.wav,happy
../data\Actor_16\03-01-03-01-02-02-16.wav,happy
../data\Actor_16\03-01-03-02-01-01-16.wav,happy
../data\Actor_16\03-01-03-02-01-02-16.wav,happy
../data\Actor_16\03-01-03-02-02-01-16.wav,happy
../data\Actor_16\03-01-03-02-02-02-16.wav,happy
../data\Actor_16\03-01-04-01-01-01-16.wav,sad
../data\Actor_16\03-01-04-01-01-02-16.wav,sad
../data\Actor_16\03-01-04-01-02-01-16.wav,sad
../data\Actor_16\03-01-04-01-02-02-16.wav,sad
../data\Actor_16\03-01-04-02-01-01-16.wav,sad
../data\Actor_16\03-01-04-02-01-02-16.wav,sad
../data\Actor_16\03-01-04-02-02-01-16.wav,sad
../data\Actor_16\03-01-04-02-02-02-16.wav,sad
../data\Actor_16\03-01-05-01-01-01-16.wav,angry
../data\Actor_16\03-01-05-01-01-02-16.wav,angry
../data\Actor_16\03-01-05-01-02-01-16.wav,angry
../data\Actor_16\03-01-05-01-02-02-16.wav,angry
../data\Actor_16\03-01-05-02-01-01-16.wav,angry
../data\Actor_16\03-01-05-02-01-02-16.wav,angry
../data\Actor_16\03-01-05-02-02-01-16.wav,angry
../data\Actor_16\03-01-05-02-02-02-16.wav,angry
../data\Actor_16\03-01-06-01-01-01-16.wav,fearful
../data\Actor_16\03-01-06-01-01-02-16.wav,fearful
../data\Actor_16\03-01-06-01-02-01-16.wav,fearful
../data\Actor_16\03-01-06-01-02-02-16.wav,fearful
../data\Actor_16\03-01-06-02-01-01-16.wav,fearful
../data\Actor_16\03-01-06-02-01-02-16.wav,fearful
../data\Actor_16\03-01-06-02-02-01-16.wav,fearful
../data\Actor_16\03-01-06-02-02-02-16.wav,fearful
../data\Actor_16\03-01-07-01-01-01-16.wav,disgust
../data\Actor_16\03-01-07-01-01-02-16.wav,disgust
../data\Actor_16\03-01-07-01-02-01-16.wav,disgust
../data\Actor_16\03-01-07-01-02-02-16.wav,disgust
../data\Actor_16\03-01-07-02-01-01-16.wav,disgust
